[2025-03-03 13:25:04] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-03 13:25:04] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-03 13:25:04] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-03 13:25:05] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-03 13:25:05] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-03 13:25:05] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-03 13:25:06] [class-ss-setup-task.php:33] Creating archive directory: E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304\
[2025-03-03 13:25:06] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/wordpress_sites/
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add6c58c2-BTpFNw.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-canvas/editor-canvas.strings.js
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:42] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.asset.php
[2025-03-03 13:25:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:219; Total: 834
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.asset.php
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.js
[2025-03-03 13:25:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:218; Total: 834
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add6ca320-0w8NAM.tmp
[2025-03-03 13:25:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.js?simply_static_page=1522
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.js?simply_static_page=1522
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:103] Filesize: 26512 bytes
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.js
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add6ca320-0w8NAM.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.js
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:42] [class-ss-page.php:119] Checking Content Identical:ab2c53a3e8b5f5a94156e18e4919dfae0b0fea63===. Value: FALSE
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.js.LICENSE.txt
[2025-03-03 13:25:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:217; Total: 834
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add6cdc81-N9Uj8v.tmp
[2025-03-03 13:25:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.js.LICENSE.txt?simply_static_page=1523
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.js.LICENSE.txt?simply_static_page=1523
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:103] Filesize: 1125 bytes
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.js.LICENSE.txt
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add6cdc81-N9Uj8v.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.js.LICENSE.txt
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:42] [class-ss-page.php:119] Checking Content Identical:28ad4ce4ff7468f32b68adab79d20d918222f701===. Value: FALSE
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.min.js
[2025-03-03 13:25:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:216; Total: 834
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add6d50aa-xstsJe.tmp
[2025-03-03 13:25:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.min.js?simply_static_page=1524
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.min.js?simply_static_page=1524
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:103] Filesize: 25920 bytes
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.min.js
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add6d50aa-xstsJe.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.min.js
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:42] [class-ss-page.php:119] Checking Content Identical:0112d9295b5720115fb6decb146101c2533398ca===. Value: FALSE
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.strings.js
[2025-03-03 13:25:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:215; Total: 834
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add6e0044-G5ZqPL.tmp
[2025-03-03 13:25:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.strings.js?simply_static_page=1525
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.strings.js?simply_static_page=1525
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:103] Filesize: 1358 bytes
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.strings.js
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add6e0044-G5ZqPL.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-controls/editor-controls.strings.js
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:42] [class-ss-page.php:119] Checking Content Identical:c5714ac6d2f054a2647a220364b5fb4a296f8784===. Value: FALSE
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.asset.php
[2025-03-03 13:25:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:214; Total: 834
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.asset.php
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js
[2025-03-03 13:25:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:213; Total: 834
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add6ea265-D1VdI2.tmp
[2025-03-03 13:25:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js?simply_static_page=1527
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js?simply_static_page=1527
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:103] Filesize: 6308 bytes
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add6ea265-D1VdI2.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:42] [class-ss-page.php:119] Checking Content Identical:caccf6af8854594e4e49aad12029943037ef6d11===. Value: FALSE
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt
[2025-03-03 13:25:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:212; Total: 834
[2025-03-03 13:25:42] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add6f0783-kFzsY5.tmp
[2025-03-03 13:25:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt?simply_static_page=1528
[2025-03-03 13:25:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt?simply_static_page=1528
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 993 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add6f0783-kFzsY5.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:092168c321f787f320904a35d01a88969d2a5f17===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:211; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add707eb2-soELOu.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js?simply_static_page=1529
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js?simply_static_page=1529
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 5765 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add707eb2-soELOu.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:160e3e6381b9f70a8cafdf999804ac4598f5d114===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:210; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add70e968-GNttRR.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js?simply_static_page=1530
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js?simply_static_page=1530
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 82 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add70e968-GNttRR.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:9913d4acd8a286f0788e3e26ef7727b61c7c96c6===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.asset.php
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:209; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.asset.php
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:208; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add717228-5uQMpl.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js?simply_static_page=1532
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js?simply_static_page=1532
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 51292 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add717228-5uQMpl.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:27971c8beb32eb8eb1162d7cdef99ec1254965b9===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:207; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add724ec1-AFyBue.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt?simply_static_page=1533
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt?simply_static_page=1533
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 2870 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add724ec1-AFyBue.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:cf8200032a2bdbba9e20efc91a6ee1039fa171f7===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.min.js
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:206; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add72f3c2-YDGpej.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.min.js?simply_static_page=1534
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.min.js?simply_static_page=1534
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 49977 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.min.js
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add72f3c2-YDGpej.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.min.js
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:9d8fc61483dc3c62350bda66ccfcc7f9f515c1d9===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.strings.js
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:205; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add7376b1-xXm7DC.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.strings.js?simply_static_page=1535
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.strings.js?simply_static_page=1535
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 4481 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.strings.js
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add7376b1-xXm7DC.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.strings.js
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
